CATE,bedrooms,halls,AREA,floor,subway,school,price
西城,2,1,87.61,low,1,1,8.9374
西城,3,1,139.17,high,1,1,6.5388
朝阳,4,2,288,low,1,0,9.0278
朝阳,2,2,136.59,middle,1,0,8.7855
朝阳,2,2,131.41,high,1,0,8.7513
朝阳,4,2,264.12,middle,1,0,8.3296
朝阳,3,2,180.55,middle,1,0,8.0311
丰台,4,2,124.25,high,1,0,3.3803
丰台,3,1,113.75,high,1,0,3.3407
西城,3,1,67.5,low,1,1,9.926
西城,1,1,35.9,low,1,1,12.7577
西城,3,1,112,middle,1,1,11.9465
西城,3,1,108,low,1,1,11
西城,2,1,58.9,middle,1,1,10.4924
西城,2,1,59,middle,1,1,10.0848
西城,3,1,77.2,low,1,1,10
西城,2,1,58.9,middle,1,1,9.9321
西城,2,1,58.9,high,1,1,9.9321
西城,2,1,89.5,low,1,1,9.4973
西城,3,1,80,middle,1,1,9.375
石景山,3,1,105.75,high,0,0,4.123
石景山,3,2,122,low,0,0,3.9345
石景山,2,2,94.77,low,0,0,3.7987
石景山,2,1,79.64,high,0,0,3.6917
石景山,1,1,67.42,low,0,0,3.634
石景山,3,2,115.47,low,0,0,3.5508
石景山,2,1,67.42,low,0,0,3.3373
西城,2,1,54.1,middle,1,1,10.7209
西城,1,1,48.6,low,1,1,10.5968
西城,2,1,67.9,low,1,1,10.0148
西城,2,1,64,low,1,1,9.375
西城,1,1,40.3,high,0,1,12.0348
西城,1,1,44.5,middle,0,1,11.6854
西城,2,1,56.1,middle,0,1,11.3191
西城,3,1,71,middle,0,1,11.0986
西城,3,1,69.9,low,0,1,10.7297
西城,2,1,55,middle,0,1,10.7273
西城,3,1,68.5,high,0,1,10.219
西城,2,1,67.3,middle,0,1,9.8812
西城,2,1,55,high,0,1,9.6364
西城,2,1,55,high,0,1,9.3637
西城,3,1,100.39,high,0,1,10.4891
西城,2,1,75.94,high,0,1,10.0738
西城,3,1,119.46,high,0,1,9.995
西城,2,1,70,low,0,1,9.5
西城,2,1,97,middle,1,1,9.897
西城,2,1,97,high,1,1,9.897
西城,2,1,97,low,1,1,9.897
西城,2,1,97.64,low,1,1,9.7297
西城,2,1,97,high,1,1,9.5877
西城,2,1,106,low,1,1,9.4151
西城,1,1,48.1,low,0,1,11.6425
西城,1,1,48.6,high,0,1,10.9877
西城,2,1,54.2,middle,0,1,10.6089
西城,2,1,74.3,low,0,1,10.5653
西城,2,1,62.8,middle,0,1,10.5096
西城,2,1,79,middle,0,1,10.3798
西城,4,2,127.9,middle,0,1,10.1642
西城,2,1,75.4,high,0,1,9.6817
西城,1,1,50,middle,0,1,9.4
西城,2,1,61.1,high,0,1,9.1654
西城,1,1,50,high,0,1,9
西城,2,1,76.1,high,0,1,8.6728
西城,3,0,86.6,middle,0,1,7.9677
丰台,2,1,79.92,middle,1,0,3.7288
丰台,2,1,98.47,high,1,0,3.6052
丰台,2,1,56.1,high,1,0,3.5295
丰台,2,1,63.9,high,1,0,3.6777
丰台,2,2,71.6,high,1,0,3.3241
丰台,2,1,60.6,middle,1,0,3.3004
丰台,3,1,91,high,1,0,3.2968
丰台,2,1,66.9,middle,1,0,3.5875
丰台,2,1,100.04,middle,1,0,3.9985
丰台,2,1,100.04,high,1,0,3.8985
丰台,2,1,65.3,low,1,0,3.6754
丰台,2,1,85.51,high,1,0,3.5084
丰台,2,1,65,high,1,0,3.5693
丰台,2,1,62.6,high,1,0,3.4346
丰台,1,1,65.6,middle,1,0,3.0946
丰台,1,1,55,middle,1,0,3.9091
丰台,2,1,72,high,1,0,3.8889
丰台,3,1,81.4,middle,1,0,3.8698
丰台,1,1,55.08,middle,1,0,3.8672
丰台,3,1,81.4,middle,1,0,3.833
丰台,3,1,83.56,low,1,0,3.71
丰台,2,1,50.44,middle,1,0,3.529
西城,2,1,59.81,low,1,1,8.7778
朝阳,2,2,117.18,high,1,0,5.8031
朝阳,2,2,117.18,middle,1,0,5.6324
朝阳,3,2,155.3,high,1,0,5.087
丰台,2,1,54,low,0,0,3.3334
海淀,2,1,61.14,low,1,1,7.2784
朝阳,2,1,84.77,low,1,1,6.1343
朝阳,2,1,82.1,low,1,1,5.4812
西城,3,2,149.59,middle,1,0,6.4577
西城,2,1,122.38,middle,1,1,5.3114
西城,2,1,79.14,middle,1,0,8.8451
西城,3,1,95,high,1,0,8.5264
西城,1,0,57.6,high,1,0,7.8994
西城,5,2,134,high,1,0,5.7463
西城,3,1,80.39,middle,1,0,8.832
西城,1,1,56.13,high,1,0,8.5516
西城,2,1,68.23,high,1,0,8.4714
西城,1,1,56.7,high,1,1,8.4657
西城,2,1,67.9,middle,1,0,8.3947
西城,2,1,61.02,low,1,0,8.3907
西城,1,1,52.63,middle,1,0,8.3603
西城,3,1,85.08,high,1,0,8.1101
西城,2,1,68,high,1,0,8.0148
西城,2,1,62.4,low,1,0,6.8109
西城,2,1,71,middle,1,0,8.8733
西城,3,1,84.8,middle,1,0,8.8444
西城,4,1,128,high,1,0,6.4844
东城,1,0,41.38,low,1,1,10.8749
东城,3,1,92.72,low,1,1,10.246
东城,1,0,40.23,high,1,1,10.1914
东城,1,0,31,middle,1,1,10
东城,2,1,75.64,low,1,1,9.9154
东城,1,0,41.38,middle,1,1,9.9082
东城,2,1,81.16,high,1,1,9.8571
东城,1,0,30.96,low,1,1,9.8515
东城,1,0,41,low,1,1,9.7561
东城,1,2,59.65,middle,1,1,9.7234
东城,2,1,75.53,low,1,1,9.5327
东城,2,1,75.69,middle,1,1,9.5125
东城,1,1,59.6,high,1,1,9.396
东城,1,1,59.83,middle,1,1,9.3599
东城,1,1,41.38,high,1,1,9.3041
东城,2,1,81.08,middle,1,1,9.2502
东城,2,1,81.27,low,1,1,9.2285
东城,2,1,81.44,low,1,1,9.2093
东城,3,1,91.6,low,1,1,9.1704
东城,1,1,62.21,middle,1,1,9.1626
东城,1,1,58.05,low,1,1,9.1301
东城,2,1,81.28,middle,1,1,9.1044
东城,2,1,115.56,high,1,1,9.0862
东城,1,1,59.65,high,1,1,9.0529
东城,2,1,81.27,middle,1,1,9.044
东城,3,1,91.6,high,1,1,9.0066
东城,2,1,83.55,middle,1,1,8.9767
东城,2,1,83.55,low,1,1,8.9767
东城,3,1,91.6,middle,1,1,8.952
东城,1,1,59.5,low,1,1,8.9076
东城,1,0,41.7,high,1,1,8.873
东城,2,1,77.99,middle,1,1,8.7191
东城,1,1,59.65,middle,1,1,8.7176
东城,1,1,67.8,middle,1,1,8.6284
东城,2,1,80.18,low,1,1,8.6057
东城,2,1,73.39,middle,1,1,8.5843
东城,1,1,59.65,low,1,1,8.5499
东城,2,1,112.44,high,1,1,8.449
东城,2,2,85.25,high,1,1,8.4458
东城,2,1,94.88,middle,1,1,8.4318
东城,2,1,85.27,high,1,1,8.3265
东城,3,1,91.29,low,1,1,8.3252
东城,1,1,58.06,high,1,1,8.2674
东城,3,1,99.77,middle,1,1,8.219
东城,1,1,59.65,high,1,1,8.2146
东城,2,2,112.57,high,1,1,8.0839
东城,1,1,59.39,middle,1,1,8.0822
东城,2,1,76.77,middle,1,1,8.0761
东城,2,1,81,low,1,1,8.0247
东城,2,1,75,high,1,1,8
东城,1,1,59,low,1,1,7.9323
东城,1,1,59.33,high,1,1,7.9218
东城,1,1,59,low,1,1,7.8814
东城,1,1,66,low,1,1,7.8788
东城,1,1,59.73,middle,1,1,7.8688
东城,1,1,76,low,1,1,7.8685
东城,1,1,60,low,1,1,7.6667
东城,1,1,59.73,middle,1,1,7.6177
东城,1,1,59.39,high,1,1,7.5771
东城,1,1,59.6,low,1,1,7.5672
东城,2,1,76.43,middle,1,1,7.4317
东城,2,1,94.88,middle,1,1,7.3778
东城,1,1,58.87,low,1,1,6.9645
东城,2,1,147,middle,1,1,5.5987
东城,3,1,95.49,high,1,1,10.2629
东城,2,1,78.3,high,1,1,9.9617
东城,2,1,92.75,high,1,1,9.3801
东城,3,2,95.49,middle,1,1,9.111
东城,2,1,80.74,low,1,1,8.7937
东城,3,1,91.36,middle,1,1,8.7566
东城,2,1,70.84,low,1,1,8.611
东城,3,1,91.06,high,1,1,8.3462
东城,1,1,59.38,low,1,1,8.252
东城,1,1,57,middle,1,1,8.2457
东城,1,1,57,high,1,1,8.2457
东城,1,1,55.91,high,1,1,8.2276
东城,2,1,73.82,low,1,1,8.1957
东城,2,1,94,low,1,1,8.0852
东城,1,1,58.46,low,1,1,8.0397
东城,1,1,60,low,1,1,8
东城,2,1,75.29,high,1,1,7.9692
东城,2,1,80.68,high,1,1,7.9326
东城,2,1,80.74,middle,1,1,7.9267
东城,1,1,59.38,low,1,1,7.9152
东城,1,1,57,low,1,1,7.8948
东城,3,1,118.37,low,1,1,7.8568
东城,3,1,115.96,low,1,1,7.632
东城,3,1,118.37,middle,1,1,7.5611
东城,3,1,123.32,middle,1,1,7.5414
东城,1,1,57.16,low,1,1,7.5228
东城,1,1,57.21,low,1,1,7.5162
东城,1,1,61.62,middle,1,1,7.3029
东城,2,1,73.12,high,1,1,6.9749
东城,2,1,116.17,middle,1,1,6.5422
东城,2,1,116.52,middle,1,1,6.1792
丰台,2,1,52.3,middle,1,0,3.1549
西城,3,1,83.8,high,1,1,9.9046
西城,2,1,62,low,1,1,8.4839
西城,2,0,62,middle,1,1,8.1936
西城,1,1,51.87,middle,1,1,10.6035
西城,1,1,51.87,low,1,1,10.6035
西城,3,1,94,low,1,1,9.149
海淀,2,2,86.38,middle,1,0,5.7884
海淀,1,1,71.22,middle,1,0,5.476
海淀,2,1,85.83,low,1,0,5.3012
海淀,1,1,71.32,high,1,0,5.0477
海淀,1,1,72.63,middle,1,0,5.0255
海淀,1,1,73.6,middle,1,0,4.8914
海淀,1,1,73.6,high,1,0,4.8914
海淀,2,1,67.2,high,1,0,4.8364
海淀,2,1,102.93,middle,1,0,4.8091
海淀,2,1,87.38,high,1,0,4.8066
海淀,2,1,87.38,high,1,0,4.7494
海淀,2,1,87.37,middle,1,0,4.6927
海淀,2,1,102.6,low,1,0,4.6297
海淀,2,1,103,high,1,0,4.6117
海淀,2,2,100.6,middle,1,0,4.5726
海淀,2,1,91.26,low,1,0,4.4927
海淀,2,1,88.74,middle,1,0,4.4851
海淀,2,1,101.38,middle,1,0,4.4191
海淀,2,1,101,middle,1,0,4.406
海淀,2,1,98.76,low,1,0,4.4047
海淀,2,1,91.19,high,1,0,4.3865
海淀,2,2,98.67,low,1,0,4.358
海淀,2,1,109.03,low,1,0,4.3566
海淀,2,2,109.44,low,1,0,4.2946
海淀,2,2,118,middle,1,0,4.1102
海淀,2,1,109.44,high,1,0,4.0936
海淀,2,2,142.14,high,1,0,4.0102
海淀,3,1,118,middle,1,0,4.0085
海淀,2,2,149.17,high,1,0,3.9553
海淀,3,1,150.19,low,1,0,3.7287
海淀,3,2,167.31,high,1,0,3.7057
海淀,4,1,173,middle,1,0,3.2659
西城,1,1,45.5,low,0,0,11.2088
西城,1,1,38,middle,1,1,11.0527
西城,1,1,45.7,middle,0,0,10.941
西城,1,1,46.3,low,1,1,10.9072
西城,1,1,45.2,middle,0,1,10.5089
西城,1,1,48.2,middle,0,0,10.166
西城,1,1,50.2,middle,1,1,10.1594
西城,1,1,48.3,low,0,0,10.145
西城,2,1,74.7,low,1,1,10
西城,2,1,60.7,high,0,0,9.72
西城,3,1,67.4,low,0,1,9.7182
西城,2,1,63,middle,1,1,9.5239
西城,2,1,63,low,1,1,9.4921
西城,3,1,79.4,middle,0,1,9.3199
西城,3,1,79.4,middle,0,0,9.194
西城,2,1,65.3,middle,1,1,9.1884
西城,3,1,79.8,high,0,0,9.1479
西城,3,1,79.7,middle,0,0,9.0339
西城,2,1,57.7,low,0,0,9.0122
西城,3,1,67.4,high,0,0,9.006
西城,3,1,76.8,middle,0,0,8.9844
西城,3,1,79.8,high,0,0,8.8973
西城,2,1,58.3,low,0,1,8.7479
西城,3,1,115.54,high,0,1,9.2609
西城,2,1,100.83,high,0,1,9.2235
西城,3,1,119.4,low,0,1,9.2128
西城,2,2,115,middle,0,1,9
海淀,1,0,50.69,middle,1,1,10.2585
海淀,1,0,50.69,middle,1,1,10.0612
海淀,3,2,153.74,low,1,1,7.4802
海淀,3,2,141.14,low,1,1,6.8018
海淀,3,2,159.55,middle,1,1,6.5811
海淀,3,2,228.54,low,1,1,6.3447
海淀,2,1,108.11,low,1,1,6.2899
西城,2,2,113.6,high,1,0,10
东城,4,1,273,high,1,0,11.3554
东城,3,2,172.31,high,1,0,9.866
东城,3,2,176,high,1,0,9.091
东城,2,1,129.63,low,1,0,8.4857
东城,2,2,123.26,low,1,0,8.113
东城,2,3,129.61,middle,1,0,7.5612
东城,2,1,166.59,middle,1,0,4.6822
东城,2,1,130.82,low,1,0,4.2043
东城,3,2,145,middle,1,0,4.138
西城,1,1,49.8,low,0,1,11.0442
西城,2,1,52.2,middle,0,1,10.9196
西城,2,1,60.9,middle,0,1,10.1807
西城,2,1,64.4,middle,0,1,9.9845
西城,2,1,56,high,0,1,9.8215
西城,2,1,67.1,high,0,1,8.4948
西城,1,1,46.6,high,1,1,10.9872
西城,1,1,48.3,low,1,1,10.3934
海淀,2,1,71.44,low,1,1,6.9709
西城,2,1,79,high,1,1,11.8355
西城,2,1,53.2,middle,1,1,10.9963
西城,2,1,54.8,middle,1,1,10.9855
西城,2,1,53.2,high,1,1,10.9023
西城,2,1,55.3,middle,1,1,10.4883
西城,2,1,55.3,middle,1,1,10.4521
西城,3,1,76,middle,1,1,10.0658
西城,2,1,57.3,middle,0,1,10.3491
西城,2,1,52.3,high,0,1,10
西城,2,1,63,high,0,1,10
西城,2,1,60,low,0,1,10
西城,2,1,57.9,middle,0,1,9.931
西城,2,1,59.5,low,0,1,9.7816
西城,2,1,74.1,low,0,1,9.1768
西城,2,1,54.3,high,1,1,11.0129
海淀,3,1,85.3,high,1,0,7.3271
海淀,3,0,69.45,middle,1,0,7.1995
海淀,2,1,64.1,high,1,0,7.0203
西城,2,1,50.4,middle,1,1,9.7223
西城,2,1,47.1,low,1,1,9.5542
西城,3,1,93.8,middle,0,1,7.7826
西城,2,1,44.3,middle,0,1,12.0768
西城,2,1,44.3,low,0,1,11.9639
西城,1,1,45.4,middle,0,1,11.5639
西城,2,1,50.1,middle,0,1,11.038
